Plot.name,Genus,Family,Latitude,Longitude,Geological.period
Mogami2,Carpinus,Betulaceae,38.71,140.55,Miocene
Mogami2,Clethra,Clethraceae,38.71,140.55,Miocene
Mogami2,Fagus,Fagaceae,38.71,140.55,Miocene
Mogami2,Fraxinus,Oleaceae,38.71,140.55,Miocene
Mogami2,Gleditsia,Fabaceae,38.71,140.55,Miocene
Mogami2,Hamamelis,Hamamelidaceae,38.71,140.55,Miocene
Mogami2,Hydrangea,Hydrangeaceae,38.71,140.55,Miocene
Mogami2,Magnolia,Magnoliaceae,38.71,140.55,Miocene
Mogami2,Populus,Salicaceae,38.71,140.55,Miocene
Mogami2,Pterocarya,Juglandaceae,38.71,140.55,Miocene
Mogami2,Quercus,Fagaceae,38.71,140.55,Miocene
Mogami2,Rhododendron,Ericaceae,38.71,140.55,Miocene
Mogami2,Salix,Salicaceae,38.71,140.55,Miocene
Mogami2,Sorbus,Rosaceae,38.71,140.55,Miocene
Mogami2,Stewartia,Theaceae,38.71,140.55,Miocene
Mogami2,Tilia,Malvaceae,38.71,140.55,Miocene
Mogami2,Trochodendron,Trochodendraceae,38.71,140.55,Miocene
Mogami2,Wisteria,Fabaceae,38.71,140.55,Miocene
Atsumi1,Liquidambar,Hamamelidaceae,38.72,139.68,Miocene
Atsumi1,Populus,Salicaceae,38.72,139.68,Miocene
Atsumi1,Quercus,Fagaceae,38.72,139.68,Miocene
Atsumi1,Wataria,Celastraceae,38.72,139.68,Miocene
Atsumi1,Zelkova,Ulmaceae,38.72,139.68,Miocene
Tsuruoka3,Acer,Sapindaceae,38.73,139.72,Miocene
Tsuruoka3,Entada,Fabaceae,38.73,139.72,Miocene
Tsuruoka3,Eucommia,Eucommiaceae,38.73,139.72,Miocene
Tsuruoka3,Quercus,Fagaceae,38.73,139.72,Miocene
Tsuruoka3,Robinia,Fabaceae,38.73,139.72,Miocene
Tsuruoka3,Zelkova,Ulmaceae,38.73,139.72,Miocene
Shinjo2,Alnus,Betulaceae,38.73,140.23,Pliocene
Shinjo2,Buxus,Buxaceae,38.73,140.23,Pliocene
Shinjo2,Carpinus,Betulaceae,38.73,140.23,Pliocene
Shinjo2,Celtis,Cannabaceae,38.73,140.23,Pliocene
Shinjo2,Fagus,Fagaceae,38.73,140.23,Pliocene
Shinjo2,Ilex,Aquifoliaceae,38.73,140.23,Pliocene
Shinjo2,Juglans,Juglandaceae,38.73,140.23,Pliocene
Shinjo2,Liquidambar,Hamamelidaceae,38.73,140.23,Pliocene
Shinjo2,Magnolia,Magnoliaceae,38.73,140.23,Pliocene
Shinjo2,Pterocarya,Juglandaceae,38.73,140.23,Pliocene
Shinjo2,Quercus,Fagaceae,38.73,140.23,Pliocene
Shinjo2,Salix,Salicaceae,38.73,140.23,Pliocene
Shinjo2,Tilia,Malvaceae,38.73,140.23,Pliocene
Shinjo1,Acer,Sapindaceae,38.74,140.36,Pliocene
Shinjo1,Carpinus,Betulaceae,38.74,140.36,Pliocene
Shinjo1,Cinnamomum,Lauraceae,38.74,140.36,Pliocene
Shinjo1,Cornus,Cornaceae,38.74,140.36,Pliocene
Shinjo1,Fagus,Fagaceae,38.74,140.36,Pliocene
Shinjo1,Ilex,Aquifoliaceae,38.74,140.36,Pliocene
Shinjo1,Liquidambar,Hamamelidaceae,38.74,140.36,Pliocene
Shinjo1,Myrica,Myricaceae,38.74,140.36,Pliocene
Shinjo1,Quercus,Fagaceae,38.74,140.36,Pliocene
Shinjo1,Stewartia,Theaceae,38.74,140.36,Pliocene
Shinjo1,Ulmus,Ulmaceae,38.74,140.36,Pliocene
Shinjo1,Zelkova,Ulmaceae,38.74,140.36,Pliocene
Tsuruoka2,Alnus,Betulaceae,38.75,139.71,Miocene
Tsuruoka2,Betula,Betulaceae,38.75,139.71,Miocene
Tsuruoka2,Carpinus,Betulaceae,38.75,139.71,Miocene
Tsuruoka2,Juglans,Juglandaceae,38.75,139.71,Miocene
Tsuruoka2,Sassafras,Lauraceae,38.75,139.71,Miocene
Yuzawa,Acer,Sapindaceae,39.02,140.59,Miocene
Yuzawa,Alnus,Betulaceae,39.02,140.59,Miocene
Yuzawa,Betula,Betulaceae,39.02,140.59,Miocene
Yuzawa,Magnolia,Magnoliaceae,39.02,140.59,Miocene
Yuzawa,Populus,Salicaceae,39.02,140.59,Miocene
Yuzawa,Pterocarya,Juglandaceae,39.02,140.59,Miocene
Yuzawa,Rhododendron,Ericaceae,39.02,140.59,Miocene
Yuzawa,Salix,Salicaceae,39.02,140.59,Miocene
Yuzawa,Sorbus,Rosaceae,39.02,140.59,Miocene
Yuzawa,Tilia,Malvaceae,39.02,140.59,Miocene
Yuzawa,Ulmus,Ulmaceae,39.02,140.59,Miocene
Yuzawa,Weigela,Caprifoliaceae,39.02,140.59,Miocene
Kaize2,Acer,Sapindaceae,39.03,140.67,Miocene
Kaize2,Alnus,Betulaceae,39.03,140.67,Miocene
Kaize2,Betula,Betulaceae,39.03,140.67,Miocene
Kaize2,Fagus,Fagaceae,39.03,140.67,Miocene
Kaize2,Juglans,Juglandaceae,39.03,140.67,Miocene
Kaize2,Kalopanax,Araliaceae,39.03,140.67,Miocene
Kaize2,Populus,Salicaceae,39.03,140.67,Miocene
Kaize2,Quercus,Fagaceae,39.03,140.67,Miocene
Kaize2,Rhododendron,Ericaceae,39.03,140.67,Miocene
Kaize2,Salix,Salicaceae,39.03,140.67,Miocene
Kaize2,Tilia,Malvaceae,39.03,140.67,Miocene
Kaize2,Ulmus,Ulmaceae,39.03,140.67,Miocene
Kaize2,Zelkova,Ulmaceae,39.03,140.67,Miocene
Sakuragawa,Juglans,Juglandaceae,39.17,141.14,Miocene
Asuka,Elaeagnus,Elaeagnaceae,39.19,139.55,Miocene
Asuka,Juglans,Juglandaceae,39.19,139.55,Miocene
Asuka,Zelkova,Ulmaceae,39.19,139.55,Miocene
Yashima,Comptonia,Myricaceae,39.21,140.26,Miocene
Yamauchi,Fagus,Fagaceae,39.27,140.7,Miocene
Hatamura,Carpinus,Betulaceae,39.3,140.29,Miocene
Hatamura,Castanea,Fagaceae,39.3,140.29,Miocene
Hatamura,Choerospondias,Anacardiaceae,39.3,140.29,Miocene
Hatamura,Distylium,Hamamelidaceae,39.3,140.29,Miocene
Hatamura,Hovenia,Rhamnaceae,39.3,140.29,Miocene
Hatamura,Liquidambar,Hamamelidaceae,39.3,140.29,Miocene
Hatamura,Michelia,Magnoliaceae,39.3,140.29,Miocene
Hatamura,Prunus,Rosaceae,39.3,140.29,Miocene
Hatamura,Quercus,Fagaceae,39.3,140.29,Miocene
Hatamura,Schima,Theaceae,39.3,140.29,Miocene
Hatamura,Ulmus,Ulmaceae,39.3,140.29,Miocene
Hatamura,Zelkova,Ulmaceae,39.3,140.29,Miocene
Yuda,Quercus,Fagaceae,39.3,140.73,Miocene
Tsuruoka1,Berberis,Berberidaceae,39.3,140.06,Pliocene
Tsuruoka1,Cinnamomum,Lauraceae,39.3,140.06,Pliocene
Tsuruoka1,Juglans,Juglandaceae,39.3,140.06,Pliocene
Tsuruoka1,Magnolia,Magnoliaceae,39.3,140.06,Pliocene
Tsuruoka1,Myrica,Myricaceae,39.3,140.06,Pliocene
Tsuruoka1,Prunus,Rosaceae,39.3,140.06,Pliocene
Tsuruoka1,Quercus,Fagaceae,39.3,140.06,Pliocene
Tsuruoka1,Rhamnus,Rhamnaceae,39.3,140.06,Pliocene
Tsuruoka1,Viburnum,Adoxaceae,39.3,140.06,Pliocene
Hanamaki1,Juglans,Juglandaceae,39.39,141.13,Pliocene
Hanamaki1,Juglans,Juglandaceae,39.39,141.13,Miocene
Hanamaki,Juglans,Juglandaceae,39.39,141.12,Pliocene
Gosho,Acer,Sapindaceae,39.58,141.02,Miocene
Gosho,Betula,Betulaceae,39.58,141.02,Miocene
Gosho,Carpinus,Betulaceae,39.58,141.02,Miocene
Gosho,Castanea,Fagaceae,39.58,141.02,Miocene
Gosho,Catalpa,Bignoniaceae,39.58,141.02,Miocene
Gosho,Fagus,Fagaceae,39.58,141.02,Miocene
Gosho,Juglans,Juglandaceae,39.58,141.02,Miocene
Gosho,Liriodendron,Magnoliaceae,39.58,141.02,Miocene
Gosho,Prunus,Rosaceae,39.58,141.02,Miocene
Gosho,Pterocarya,Juglandaceae,39.58,141.02,Miocene
Gosho,Sassafras,Lauraceae,39.58,141.02,Miocene
Gosho,Sorbus,Rosaceae,39.58,141.02,Miocene
Gosho,Stewartia,Theaceae,39.58,141.02,Miocene
Gosho,Tilia,Malvaceae,39.58,141.02,Miocene
Tazawako2,Alnus,Betulaceae,39.66,140.75,Miocene
Tazawako2,Betula,Betulaceae,39.66,140.75,Miocene
Tazawako2,Juglans,Juglandaceae,39.66,140.75,Miocene
Tazawako2,Populus,Salicaceae,39.66,140.75,Miocene
Tazawako2,Salix,Salicaceae,39.66,140.75,Miocene
Shizukuishi2,Acer,Sapindaceae,39.66,140.97,Miocene
Shizukuishi2,Alnus,Betulaceae,39.66,140.97,Miocene
Shizukuishi2,Ardisia,Primulaceae,39.66,140.97,Miocene
Shizukuishi2,Betula,Betulaceae,39.66,140.97,Miocene
Shizukuishi2,Castanea,Fagaceae,39.66,140.97,Miocene
Shizukuishi2,Clethra,Clethraceae,39.66,140.97,Miocene
Shizukuishi2,Cornus,Cornaceae,39.66,140.97,Miocene
Shizukuishi2,Fagus,Fagaceae,39.66,140.97,Miocene
Shizukuishi2,Gleditsia,Fabaceae,39.66,140.97,Miocene
Shizukuishi2,Hovenia,Rhamnaceae,39.66,140.97,Miocene
Shizukuishi2,Hydrangea,Hydrangeaceae,39.66,140.97,Miocene
Shizukuishi2,Ilex,Aquifoliaceae,39.66,140.97,Miocene
Shizukuishi2,Juglans,Juglandaceae,39.66,140.97,Miocene
Shizukuishi2,Kalopanax,Araliaceae,39.66,140.97,Miocene
Shizukuishi2,Koelreuteria,Sapindaceae,39.66,140.97,Miocene
Shizukuishi2,Liquidambar,Hamamelidaceae,39.66,140.97,Miocene
Shizukuishi2,Machilus,Lauraceae,39.66,140.97,Miocene
Shizukuishi2,Magnolia,Magnoliaceae,39.66,140.97,Miocene
Shizukuishi2,Populus,Salicaceae,39.66,140.97,Miocene
Shizukuishi2,Prunus,Rosaceae,39.66,140.97,Miocene
Shizukuishi2,Pterocarya,Juglandaceae,39.66,140.97,Miocene
Shizukuishi2,Pyrus,Rosaceae,39.66,140.97,Miocene
Shizukuishi2,Quercus,Fagaceae,39.66,140.97,Miocene
Shizukuishi2,Rhamnus,Rhamnaceae,39.66,140.97,Miocene
Shizukuishi2,Rhus,Anacardiaceae,39.66,140.97,Miocene
Shizukuishi2,Rosa,Rosaceae,39.66,140.97,Miocene
Shizukuishi2,Salix,Salicaceae,39.66,140.97,Miocene
Shizukuishi2,Sassafras,Lauraceae,39.66,140.97,Miocene
Shizukuishi2,Sorbus,Rosaceae,39.66,140.97,Miocene
Shizukuishi2,Stewartia,Theaceae,39.66,140.97,Miocene
Shizukuishi2,Styrax,Styracaceae,39.66,140.97,Miocene
Shizukuishi2,Tilia,Malvaceae,39.66,140.97,Miocene
Shizukuishi2,Trochodendron,Trochodendraceae,39.66,140.97,Miocene
Shizukuishi2,Wisteria,Fabaceae,39.66,140.97,Miocene
Omyojin,Cladrastis,Fabaceae,39.68,140.91,Miocene
Omyojin,Osmanthus,Oleaceae,39.68,140.91,Miocene
Tazawako3,Fagus,Fagaceae,39.79,140.68,Miocene
Nishiki1,Acer,Sapindaceae,39.82,140.59,Miocene
Nishiki1,Betula,Betulaceae,39.82,140.59,Miocene
Nishiki1,Buxus,Buxaceae,39.82,140.59,Miocene
Nishiki1,Carpinus,Betulaceae,39.82,140.59,Miocene
Nishiki1,Fagus,Fagaceae,39.82,140.59,Miocene
Nishiki1,Gleditsia,Fabaceae,39.82,140.59,Miocene
Nishiki1,Ilex,Aquifoliaceae,39.82,140.59,Miocene
Nishiki1,Lindera,Lauraceae,39.82,140.59,Miocene
Nishiki1,Pterocarya,Juglandaceae,39.82,140.59,Miocene
Nishiki1,Quercus,Fagaceae,39.82,140.59,Miocene
Nishiki1,Rhododendron,Ericaceae,39.82,140.59,Miocene
Nishiki1,Salix,Salicaceae,39.82,140.59,Miocene
Nishiki1,Sassafras,Lauraceae,39.82,140.59,Miocene
Nishiki1,Sorbus,Rosaceae,39.82,140.59,Miocene
Nishiki1,Stewartia,Theaceae,39.82,140.59,Miocene
Nishiki1,Styrax,Styracaceae,39.82,140.59,Miocene
Nishiki1,Tilia,Malvaceae,39.82,140.59,Miocene
Nishiki1,Trochodendron,Trochodendraceae,39.82,140.59,Miocene
Nishiki1,Ulmus,Ulmaceae,39.82,140.59,Miocene
Nishiki1,Wisteria,Fabaceae,39.82,140.59,Miocene
Daishima,Acer,Sapindaceae,39.86,139.81,Miocene
Daishima,Alangium,Cornaceae,39.86,139.81,Miocene
Daishima,Alnus,Betulaceae,39.86,139.81,Miocene
Daishima,Buxus,Buxaceae,39.86,139.81,Miocene
Daishima,Carpinus,Betulaceae,39.86,139.81,Miocene
Daishima,Carya,Juglandaceae,39.86,139.81,Miocene
Daishima,Castanea,Fagaceae,39.86,139.81,Miocene
Daishima,Cinnamomum,Lauraceae,39.86,139.81,Miocene
Daishima,Comptonia,Myricaceae,39.86,139.81,Miocene
Daishima,Cyclocarya,Juglandaceae,39.86,139.81,Miocene
Daishima,Fagus,Fagaceae,39.86,139.81,Miocene
Daishima,Ficus,Moraceae,39.86,139.81,Miocene
Daishima,Gleditsia,Fabaceae,39.86,139.81,Miocene
Daishima,Ilex,Aquifoliaceae,39.86,139.81,Miocene
Daishima,Juglans,Juglandaceae,39.86,139.81,Miocene
Daishima,Kadsura,Schisandraceae,39.86,139.81,Miocene
Daishima,Lindera,Lauraceae,39.86,139.81,Miocene
Daishima,Liquidambar,Hamamelidaceae,39.86,139.81,Miocene
Daishima,Liriodendron,Magnoliaceae,39.86,139.81,Miocene
Daishima,Lithocarpus,Fagaceae,39.86,139.81,Miocene
Daishima,Machilus,Lauraceae,39.86,139.81,Miocene
Daishima,Neolitsea,Lauraceae,39.86,139.81,Miocene
Daishima,Ostrya,Betulaceae,39.86,139.81,Miocene
Daishima,Paliurus,Rhamnaceae,39.86,139.81,Miocene
Daishima,Parrotia,Hamamelidaceae,39.86,139.81,Miocene
Daishima,Podocarpium,Fabaceae,39.86,139.81,Miocene
Daishima,Pterocarya,Juglandaceae,39.86,139.81,Miocene
Daishima,Quercus,Fagaceae,39.86,139.81,Miocene
Daishima,Rosa,Rosaceae,39.86,139.81,Miocene
Daishima,Salix,Salicaceae,39.86,139.81,Miocene
Daishima,Sapindus,Sapindaceae,39.86,139.81,Miocene
Daishima,Sassafras,Lauraceae,39.86,139.81,Miocene
Daishima,Stewartia,Theaceae,39.86,139.81,Miocene
Daishima,Ulmus,Ulmaceae,39.86,139.81,Miocene
Daishima,Vitis,Vitaceae,39.86,139.81,Miocene
Oga2,Acer,Sapindaceae,39.86,139.78,Miocene
Oga2,Alangium,Cornaceae,39.86,139.78,Miocene
Oga2,Carya,Juglandaceae,39.86,139.78,Miocene
Oga2,Celtis,Cannabaceae,39.86,139.78,Miocene
Oga2,Fraxinus,Oleaceae,39.86,139.78,Miocene
Oga2,Gleditsia,Fabaceae,39.86,139.78,Miocene
Oga2,Ilex,Aquifoliaceae,39.86,139.78,Miocene
Oga2,Kadsura,Schisandraceae,39.86,139.78,Miocene
Oga2,Liquidambar,Hamamelidaceae,39.86,139.78,Miocene
Oga2,Lithocarpus,Fagaceae,39.86,139.78,Miocene
Oga2,Machilus,Lauraceae,39.86,139.78,Miocene
Oga2,Parrotia,Hamamelidaceae,39.86,139.78,Miocene
Oga2,Pterocarya,Juglandaceae,39.86,139.78,Miocene
Oga2,Quercus,Fagaceae,39.86,139.78,Miocene
Oga2,Ulmus,Ulmaceae,39.86,139.78,Miocene
Daishima2,Ulmus,Ulmaceae,39.86,139.79,Miocene
Torisawa,Acer,Sapindaceae,39.89,140.41,Miocene
Torisawa,Corylus,Betulaceae,39.89,140.41,Miocene
Ani1,Actinodaphne,Lauraceae,39.91,140.58,Miocene
Ani1,Fagus,Fagaceae,39.91,140.58,Miocene
Ani1,Myrica,Myricaceae,39.91,140.58,Miocene
Ani3,Liquidambar,Hamamelidaceae,39.92,140.54,Miocene
Ani3,Quercus,Fagaceae,39.92,140.54,Miocene
Aniai,Acer,Sapindaceae,39.95,140.48,Miocene
Aniai,Aesculus,Sapindaceae,39.95,140.48,Miocene
Aniai,Alangium,Cornaceae,39.95,140.48,Miocene
Aniai,Alnus,Betulaceae,39.95,140.48,Miocene
Aniai,Betula,Betulaceae,39.95,140.48,Miocene
Aniai,Carpinus,Betulaceae,39.95,140.48,Miocene
Aniai,Cercidiphyllum,Cercidiphyllaceae,39.95,140.48,Miocene
Aniai,Fagus,Fagaceae,39.95,140.48,Miocene
Aniai,Ostrya,Betulaceae,39.95,140.48,Miocene
Aniai,Populus,Salicaceae,39.95,140.48,Miocene
Aniai,Pterocarya,Juglandaceae,39.95,140.48,Miocene
Aniai,Salix,Salicaceae,39.95,140.48,Miocene
Aniai,Ulmus,Ulmaceae,39.95,140.48,Miocene
Aniai,Zelkova,Ulmaceae,39.95,140.48,Miocene
Daijima,Alangium,Cornaceae,39.95,139.88,Miocene
Daijima,Aralia,Araliaceae,39.95,139.88,Miocene
Daijima,Castanea,Fagaceae,39.95,139.88,Miocene
Daijima,Liquidambar,Hamamelidaceae,39.95,139.88,Miocene
Daijima,Machilus,Lauraceae,39.95,139.88,Miocene
Daijima,Populus,Salicaceae,39.95,139.88,Miocene
Daijima,Pterocarya,Juglandaceae,39.95,139.88,Miocene
Daijima,Quercus,Fagaceae,39.95,139.88,Miocene
Daijima,Zelkova,Ulmaceae,39.95,139.88,Miocene
Aniai,Quercus,Fagaceae,39.95,140.48,Miocene
Utto1,Actinodaphne,Lauraceae,40.09,140.61,Miocene
Utto1,Alangium,Cornaceae,40.09,140.61,Miocene
Utto1,Betula,Betulaceae,40.09,140.61,Miocene
Utto1,Carpinus,Betulaceae,40.09,140.61,Miocene
Utto1,Castanea,Fagaceae,40.09,140.61,Miocene
Utto1,Diospyros,Ebenaceae,40.09,140.61,Miocene
Utto1,Fagus,Fagaceae,40.09,140.61,Miocene
Utto1,Juglans,Juglandaceae,40.09,140.61,Miocene
Utto1,Liquidambar,Hamamelidaceae,40.09,140.61,Miocene
Utto1,Myrica,Myricaceae,40.09,140.61,Miocene
Utto1,Neolitsea,Lauraceae,40.09,140.61,Miocene
Utto1,Quercus,Fagaceae,40.09,140.61,Miocene
Utto1,Rhus,Anacardiaceae,40.09,140.61,Miocene
Utto1,Sophora,Fabaceae,40.09,140.61,Miocene
Utto1,Ulmus,Ulmaceae,40.09,140.61,Miocene
Utto1,Zelkova,Ulmaceae,40.09,140.61,Miocene
Ashiro1,Fagus,Fagaceae,40.1,141.05,Miocene
Ashiro1,Maackia,Fabaceae,40.1,141.05,Miocene
Ashiro1,Populus,Salicaceae,40.1,141.05,Miocene
Ashiro1,Pyrus,Rosaceae,40.1,141.05,Miocene
Ashiro1,Quercus,Fagaceae,40.1,141.05,Miocene
Ashiro1,Sasa,Poaceae,40.1,141.05,Miocene
Ashiro1,Symplocos,Symplocaceae,40.1,141.05,Miocene
Ashiro1,Viburnum,Adoxaceae,40.1,141.05,Miocene
Ashiro1,Wisteria,Fabaceae,40.1,141.05,Miocene
Nodakaigan,Platanus,Platanaceae,40.11,141.83,Miocene
Ashiro2,Fagus,Fagaceae,40.15,140.94,Miocene
Isogawa,Ampelopsis,Vitaceae,40.18,140.15,Miocene
Isogawa,Castanopsis,Fagaceae,40.18,140.15,Miocene
Isogawa,Cedrela,Meliaceae,40.18,140.15,Miocene
Isogawa,Cornus,Cornaceae,40.18,140.15,Miocene
Isogawa,Ehretia,Boraginaceae,40.18,140.15,Miocene
Isogawa,Fraxinus,Oleaceae,40.18,140.15,Miocene
Isogawa,Hamamelis,Hamamelidaceae,40.18,140.15,Miocene
Isogawa,Juglans,Juglandaceae,40.18,140.15,Miocene
Isogawa,Liquidambar,Hamamelidaceae,40.18,140.15,Miocene
Isogawa,Lithocarpus,Fagaceae,40.18,140.15,Miocene
Isogawa,Lonicera,Caprifoliaceae,40.18,140.15,Miocene
Isogawa,Magnolia,Magnoliaceae,40.18,140.15,Miocene
Isogawa,Nyssa,Cornaceae,40.18,140.15,Miocene
Isogawa,Paliurus,Rhamnaceae,40.18,140.15,Miocene
Isogawa,Phellodendron,Rutaceae,40.18,140.15,Miocene
Isogawa,Pterocarya,Juglandaceae,40.18,140.15,Miocene
Isogawa,Rhamnus,Rhamnaceae,40.18,140.15,Miocene
Isogawa,Salix,Salicaceae,40.18,140.15,Miocene
Isogawa,Sapindus,Sapindaceae,40.18,140.15,Miocene
Isogawa,Schizophragma,Hydrangeaceae,40.18,140.15,Miocene
Isogawa,Styrax,Styracaceae,40.18,140.15,Miocene
Isogawa,Ternstroemia,Pentaphylacaceae,40.18,140.15,Miocene
Isogawa,Viburnum,Adoxaceae,40.18,140.15,Miocene
Isogawa,Wisteria,Fabaceae,40.18,140.15,Miocene
Osarizawa,Fagus,Fagaceae,40.19,140.78,Miocene
Osarizawa,Juglans,Juglandaceae,40.19,140.78,Miocene
Osarizawa,Sassafras,Lauraceae,40.19,140.78,Miocene
Yotsuyaku,Fagus,Fagaceae,40.19,141.33,Miocene
Yotsuyaku,Laurinium,Lauraceae,40.19,141.33,Miocene
Yotsuyaku,Prunus,Rosaceae,40.19,141.33,Miocene
Yotsuyaku,Quercus,Fagaceae,40.19,141.33,Miocene
Yotsuyaku,Zelkova,Ulmaceae,40.19,141.33,Miocene
Kuji,Disanthus,Hamamelidaceae,40.2,141.79,Oligocene
Kuji,Tetracentron,Trochodendraceae,40.2,141.79,Oligocene
Ichinohe,Fortunearia,Hamamelidaceae,40.23,141.29,Miocene
Ichinohe,Nyssa,Cornaceae,40.23,141.29,Miocene
Ichinohe,Pterocarya,Juglandaceae,40.23,141.29,Miocene
Uchinami,Quercus,Fagaceae,40.24,141.3,Miocene
Nisattai,Carya,Juglandaceae,40.25,141.33,Miocene
Nisattai,Zelkova,Ulmaceae,40.25,141.33,Miocene
Kunoheesashi,Alangium,Cornaceae,40.26,141.41,Miocene
Kunoheesashi,Alnus,Betulaceae,40.26,141.41,Miocene
Ninohe,Acer,Sapindaceae,40.27,141.3,Miocene
Ninohe,Alnus,Betulaceae,40.27,141.3,Miocene
Ninohe,Betula,Betulaceae,40.27,141.3,Miocene
Ninohe,Carpinus,Betulaceae,40.27,141.3,Miocene
Ninohe,Carya,Juglandaceae,40.27,141.3,Miocene
Ninohe,Castanea,Fagaceae,40.27,141.3,Miocene
Ninohe,Corylus,Betulaceae,40.27,141.3,Miocene
Ninohe,Elaeagnus,Elaeagnaceae,40.27,141.3,Miocene
Ninohe,Fagus,Fagaceae,40.27,141.3,Miocene
Ninohe,Juglans,Juglandaceae,40.27,141.3,Miocene
Ninohe,Lagerstroemia,Lythraceae,40.27,141.3,Miocene
Ninohe,Liquidambar,Hamamelidaceae,40.27,141.3,Miocene
Ninohe,Nyssa,Cornaceae,40.27,141.3,Miocene
Ninohe,Pterocarya,Juglandaceae,40.27,141.3,Miocene
Ninohe,Quercus,Fagaceae,40.27,141.3,Miocene
Ninohe,Rhus,Anacardiaceae,40.27,141.3,Miocene
Ninohe,Salix,Salicaceae,40.27,141.3,Miocene
Ninohe,Ulmus,Ulmaceae,40.27,141.3,Miocene
Ninohe,Zelkova,Ulmaceae,40.27,141.3,Miocene
Hujisato,Alnus,Betulaceae,40.31,140.26,Miocene
Hujisato,Fagus,Fagaceae,40.31,140.26,Miocene
Kindaichi1,Alnus,Betulaceae,40.32,141.32,Miocene
Kindaichi1,Carya,Juglandaceae,40.32,141.32,Miocene
Kindaichi1,Liquidambar,Hamamelidaceae,40.32,141.32,Miocene
Kindaichi1,Lithocarpus,Fagaceae,40.32,141.32,Miocene
Kindaichi1,Myrica,Myricaceae,40.32,141.32,Miocene
Kindaichi1,Quercus,Fagaceae,40.32,141.32,Miocene
Kindaichi1,Styrax,Styracaceae,40.32,141.32,Miocene
Hachimori2,Myrica,Myricaceae,40.37,140.02,Miocene
Hachimori1,Carpinus,Betulaceae,40.4,140.07,Miocene
Hachimori1,Castanea,Fagaceae,40.4,140.07,Miocene
Hachimori1,Fagus,Fagaceae,40.4,140.07,Miocene
Hachimori1,Myrica,Myricaceae,40.4,140.07,Miocene
Hachimori1,Quercus,Fagaceae,40.4,140.07,Miocene
Hachimori1,Zelkova,Ulmaceae,40.4,140.07,Miocene
Monzen,Acer,Sapindaceae,40.4,139.98,Miocene
Monzen,Carya,Juglandaceae,40.4,139.98,Miocene
Monzen,Castanopsis,Fagaceae,40.4,139.98,Miocene
Monzen,Hedera,Araliaceae,40.4,139.98,Miocene
Monzen,Ilex,Aquifoliaceae,40.4,139.98,Miocene
Monzen,Juglans,Juglandaceae,40.4,139.98,Miocene
Monzen,Lithocarpus,Fagaceae,40.4,139.98,Miocene
Monzen,Magnolia,Magnoliaceae,40.4,139.98,Miocene
Monzen,Myrica,Myricaceae,40.4,139.98,Miocene
Monzen,Nyssa,Cornaceae,40.4,139.98,Miocene
Monzen,Salix,Salicaceae,40.4,139.98,Miocene
Monzen,Viburnum,Adoxaceae,40.4,139.98,Miocene
Tazawa,Hamamelis,Hamamelidaceae,40.43,140.39,Miocene
Tazawa,Lithocarpus,Fagaceae,40.43,140.39,Miocene
Tazawa,Nyssa,Cornaceae,40.43,140.39,Miocene
Tazawa,Sabia,Sabiaceae,40.43,140.39,Miocene
Iwadate,Acer,Sapindaceae,40.52,140.02,Miocene
Iwadate,Aesculus,Sapindaceae,40.52,140.02,Miocene
Iwadate,Alnus,Betulaceae,40.52,140.02,Miocene
Iwadate,Carpinus,Betulaceae,40.52,140.02,Miocene
Iwadate,Fagus,Fagaceae,40.52,140.02,Miocene
Iwadate,Pterocarya,Juglandaceae,40.52,140.02,Miocene
Iwadate,Ulmus,Ulmaceae,40.52,140.02,Miocene
Iwadate,Zelkova,Ulmaceae,40.52,140.02,Miocene
Soma,Actinodaphne,Lauraceae,40.53,140.35,Miocene
Soma,Alnus,Betulaceae,40.53,140.35,Miocene
Soma,Betula,Betulaceae,40.53,140.35,Miocene
Soma,Carpinus,Betulaceae,40.53,140.35,Miocene
Soma,Carya,Juglandaceae,40.53,140.35,Miocene
Soma,Cladrastis,Fabaceae,40.53,140.35,Miocene
Soma,Machilus,Lauraceae,40.53,140.35,Miocene
Soma,Pterocarya,Juglandaceae,40.53,140.35,Miocene
Soma,Quercus,Fagaceae,40.53,140.35,Miocene
Soma,Ulmus,Ulmaceae,40.53,140.35,Miocene
Soma,Zelkova,Ulmaceae,40.53,140.35,Miocene
Daishima1,Aralia,Araliaceae,40.61,139.87,Miocene
Daishima1,Berchemia,Rhamnaceae,40.61,139.87,Miocene
Daishima1,Castanea,Fagaceae,40.61,139.87,Miocene
Daishima1,Cornus,Cornaceae,40.61,139.87,Miocene
Daishima1,Lonicera,Caprifoliaceae,40.61,139.87,Miocene
Daishima1,Nyssa,Cornaceae,40.61,139.87,Miocene
Daishima1,Persea,Lauraceae,40.61,139.87,Miocene
Daishima1,Sabia,Sabiaceae,40.61,139.87,Miocene
Daishima1,Salix,Salicaceae,40.61,139.87,Miocene
Daishima1,Sorbus,Rosaceae,40.61,139.87,Miocene
Daishima1,Syzygium,Myrtaceae,40.61,139.87,Miocene
Daishima1,Viburnum,Adoxaceae,40.61,139.87,Miocene
Daishima1,Ziziphus,Rhamnaceae,40.61,139.87,Miocene
Aniya,Acer,Sapindaceae,40.62,140.65,Miocene
Aniya,Allophyllus,Sapindaceae,40.62,140.65,Miocene
