chimei	genus	lat	lon	Geological period	fossil_type	Source
稲荷山	Buxus	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Acer	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Syringa	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Fraxinus	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Viburnum	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Artemisia	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Wisteria	36.545872	138.034029	Holocene	pollen	Iriya et al., 2005
稲荷山	Salix	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Myrica	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Juglans	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Carpinus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Corylus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Betula	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Alnus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Fagus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Quercus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Ulmus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Buxus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Acer	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Fraxinus	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Viburnum	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
稲荷山	Artemisia	36.545872	138.034029	Last glacial period	pollen	Iriya et al., 2005
久慈郡大子町	Acer	36.69375	140.40699	Pleistocene	macrofossil	Natural history collection database. http://science-net.kahaku.go.jp/specimen_en/collection/
	Corylus	36.77	139.45	Holocene	pollen	PANGAEA.785247
	Tilia	36.87	138.15	Pleistocene	pollen	PANGAEA.785247
	Myrica	36.92	139.22	Holocene	pollen	PANGAEA.785247
	Ilex	37.22	139.62	Holocene	pollen	PANGAEA.785247
	Rhus	37.22	139.62	Holocene	pollen	PANGAEA.785247
法正尻湿原	Fagus	37.542927	140.053014	Holocene	pollen	Kawamura, 1979
法正尻湿原	Quercus	37.542927	140.053014	Holocene	pollen	Kawamura, 1979
法正尻湿原	Betula	37.542927	140.053014	Holocene	pollen	Kawamura, 1979
法正尻湿原	Fagus	37.542927	140.053014	Last glacial period	pollen	Kawamura, 1979
法正尻湿原	Quercus	37.542927	140.053014	Last glacial period	pollen	Kawamura, 1979
法正尻湿原	Betula	37.542927	140.053014	Last glacial period	pollen	Kawamura, 1979
	Fraxinus	37.55	140.03	Holocene	pollen	PANGAEA.785247
女沼	Fagus	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Quercus	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Betula	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Carpinus	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Acer	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Ulmus	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Aesculus	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Tilia	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Fraxinus	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Ilex	37.699	140.322393	Holocene	pollen	Kawamura, 1979
女沼	Pterocarya	37.699	140.322393	Holocene	pollen	Kawamura, 1979
Yachidaira Moor	Acer	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Aesculus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Alnus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Artemisia	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Betula	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Polygonum	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Carpinus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Castanea	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Clematis	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Cornus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Corylus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Fagus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Fraxinus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Ilex	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Juglans	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Prunus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Pterocarya	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Quercus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Salix	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Sorbus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Symplocos	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Tilia	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Ulmus	37.729695	140.207665	Holocene	pollen	Morita, 1984a
Yachidaira Moor	Viburnum	37.729695	140.207665	Holocene	pollen	Morita, 1984a
茂庭高田湿原	Fagus	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Quercus	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Betula	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Carpinus	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Ulmus	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Fraxinus	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Pterocarya	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
茂庭高田湿原	Rhus	38.236259	140.768058	Holocene	pollen	Kawamura, 1979
Japan(Yamagata Pref.)	Acer	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Aesculus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Alnus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Betula	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Carpinus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Carya	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Castanea	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Cornus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Corylus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Elaeagnus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Euonymus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Fagus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Fraxinus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Hydrangea	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Ilex	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Juglans	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Lagerstroemia	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Ligustrum	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Liquidambar	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Lonicera	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Magnolia	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Myrica	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Nyssa	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Parthenocissus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Phellodendron	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Polygonum	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Pterocarya	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Quercus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Rhus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Salix	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Sapium	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Symplocos	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Tilia	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Ulmus	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Weigela	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
Japan(Yamagata Pref.)	Zelkova	38.47083334	140.09375	Pleistocene	pollen	Yamanoi, 1983
鳴子湿原	Fagus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Quercus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Betula	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Carpinus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Pterocarya	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Ulmus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Fraxinus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Corylus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Rhus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Acer	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Ilex	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Alnus	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Artemisia	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
鳴子湿原	Haloragis	38.711802	140.698063	Holocene	pollen	Kawamura, 1979
	Salix	38.83	141.15	Holocene	pollen	PANGAEA.785247
秋田県由利本荘市葛法字大村	Fagus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Quercus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Carpinus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Acer	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Aesculus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Betula	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Corylus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Fraxinus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Tilia	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Weigela	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Alnus	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Lythrum	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Ilex	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Artemisia	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Polygonum	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
秋田県由利本荘市葛法字大村	Symplocos	39.35	140.0555556	Holocene	pollen	Tsuji, 1981
Japan(Iwate Pref.)	Artemisia	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Betula	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Betula	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Carpinus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Corylus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Fagus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Fraxinus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Ilex	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Juglans	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Juglans	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Pterocarya	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Quercus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Quercus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Ulmus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Ulmus	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
Japan(Iwate Pref.)	Zelkova	39.60416667	141.36875	Pleistocene	pollen	Takeuchi, 1974
	Symplocos	39.75	140.78	Holocene	pollen	PANGAEA.785247
	Camellia	39.77	140.8	Holocene	pollen	PANGAEA.785247
Kurikigahara	Acer	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Aesculus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Alnus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Artemisia	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Betula	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Polygonum	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Carpinus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Castanea	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Celtis	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Cercidiphyllum	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Clematis	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Corylus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Fagus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Fraxinus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Ilex	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Juglans	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Ligustrum	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Lonicera	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Mallotus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Phellodendron	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Platycarya	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Prunus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Pterocarya	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Quercus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Rhus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Salix	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Sorbus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Symplocos	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Tilia	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Ulmus	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Viburnum	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Vitis	39.86666667	140.85	Holocene	pollen	Morita, 1990
Kurikigahara	Zelkova	39.86666667	140.85	Holocene	pollen	Morita, 1990
	Tilia	39.93	140.9	Holocene	pollen	PANGAEA.785247
Hachiman-Numa	Acer	39.95	140.8666667	Holocene	pollen	Morita, 1985a
Hachiman-Numa	Aesculus	39.95	140.8666667	Holocene	pollen	Morita, 1985a
Hachiman-Numa	Alnus	39.95	140.8666667	Holocene	pollen	Morita, 1985a
Hachiman-Numa	Artemisia	39.95	140.8666667	Holocene	pollen	Morita, 1985a
Hachiman-Numa	Betula	39.95	140.8666667	Holocene	pollen	Morita, 1985a
Hachiman-Numa	Carpinus	39.95	140.8666667	Holocene	pollen	Morita, 1985a
Hachiman-Numa	Castanea	39.95	140.8666667	Holocene	pollen	Morita, 1985a
